Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
468,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0025,-0.0464,0.0142,-0.0357,-0.0375,0.0259,1.5703,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
469,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0681,0.0761,0.0530,0.0019,-0.0571,-0.0631,1.2938,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
470,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0657,0.0570,-0.0113,0.0050,-0.0202,0.0569,1.2595,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
471,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0788,0.0117,0.0225,0.0396,-0.0428,-0.0450,2.3612,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
472,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0406,0.0283,0.0103,-0.0661,-0.0312,-0.0411,2.3187,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
473,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0555,-0.0071,0.0555,-0.0668,0.0272,-0.0648,2.2264,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
474,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0305,-0.0495,0.0584,0.0115,-0.0696,0.0337,-2.4375,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
475,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0713,-0.0461,0.0575,-0.0420,-0.0760,-0.0182,-1.3671,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
476,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0291,-0.0528,0.0413,-0.0425,-0.0488,-0.0115,0.5980,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
477,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0537,0.0327,-0.0176,0.0548,0.0719,-0.0013,-0.5977,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
478,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0616,0.0504,0.0561,0.0626,-0.0572,-0.0425,2.3734,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
479,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0307,0.0712,-0.0766,0.0457,-0.0304,-0.0359,1.7974,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
480,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0295,-0.0489,0.0295,-0.0373,-0.0215,-0.0336,-0.8045,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
481,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0509,-0.0342,0.0379,0.0431,-0.0043,0.0721,-2.6911,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
482,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0442,-0.0021,-0.0367,0.0357,0.0050,-0.0633,0.5081,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
483,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0479,0.0582,0.0462,0.0462,-0.0491,0.0774,-0.2998,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
484,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0189,0.0633,0.0181,-0.0501,0.0480,0.0079,1.4506,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
485,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0333,0.0500,-0.0030,0.0692,-0.0323,0.0001,-2.3970,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
486,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0420,-0.0666,-0.0734,0.0200,0.0592,-0.0786,-2.4256,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
487,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0457,0.0701,-0.0641,-0.0289,0.0422,-0.0431,2.0924,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
488,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0320,0.0621,0.0725,-0.0029,0.0212,0.0396,-0.5433,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
489,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0246,0.0711,-0.0296,0.0600,-0.0184,-0.0319,1.8814,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
490,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0675,0.0352,0.0246,0.0020,-0.0003,-0.0736,-2.3817,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
491,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0049,0.0440,0.0484,0.0577,-0.0582,0.0303,-2.4520,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
492,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0666,-0.0515,0.0106,0.0606,-0.0673,0.0455,-1.6764,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
493,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0627,0.0084,0.0168,-0.0571,-0.0712,0.0085,3.1029,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
494,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0293,-0.0505,-0.0289,-0.0063,0.0130,-0.0725,-1.1101,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
495,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0606,0.0587,-0.0513,-0.0532,0.0557,-0.0043,0.5999,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
496,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0509,-0.0060,0.0004,-0.0226,0.0618,-0.0701,-1.5047,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
497,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0766,-0.0682,-0.0480,-0.0190,-0.0119,-0.0443,2.0080,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
498,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0523,-0.0547,-0.0058,0.0431,-0.0240,0.0615,2.5833,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
499,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0424,-0.0275,-0.0773,0.0053,-0.0746,-0.0743,-1.8394,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
500,0.0,1.2634,0.0000,False,False,False,0.5227,4.8108,0.6296,-1.5261,-0.7452,0.8225,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4664,0.2720,0.5629,0.8088,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0687,-0.0112,0.0597,-0.0007,0.0289,-0.0143,-2.6260,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
501,0.0,1.2672,-0.0152,False,False,False,0.6091,4.8051,0.7058,-1.5504,-0.7901,0.7776,-0.0736,0.0060,0.0208,-0.0014,0.0592,0.0340,0.2429,0.2456,0.5796,0.7788,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0380,0.0072,0.0422,-0.0046,0.0532,0.0281,0.4121,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
502,0.0,1.2672,-0.0270,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2456,0.5796,0.7788,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0549,0.0656,-0.0584,0.0357,0.0524,-0.0073,-2.4762,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
503,0.0,1.2674,-0.0259,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0704,-0.0420,0.0580,0.0101,-0.0639,0.0049,-1.9468,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
504,0.0,1.2674,-0.0248,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0229,-0.0720,0.0061,0.0092,0.0441,0.0558,2.8536,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
505,0.0,1.2674,-0.0255,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0072,-0.0701,-0.0515,-0.0784,-0.0043,0.0316,2.4587,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
506,0.0,1.2674,-0.0247,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0585,-0.0160,-0.0542,0.0396,0.0534,-0.0340,-0.7798,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
507,0.0,1.2674,-0.0270,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0678,-0.0555,-0.0050,-0.0037,0.0574,-0.0215,1.4420,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
508,0.0,1.2674,-0.0264,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0509,-0.0304,0.0202,0.0301,-0.0031,-0.0589,1.8015,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
509,0.0,1.2674,-0.0265,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0098,0.0465,-0.0032,0.0724,0.0501,-0.0692,0.3876,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
510,0.0,1.2674,-0.0262,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0182,0.0720,0.0501,0.0546,0.0583,0.0388,2.9225,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
511,0.0,1.2674,-0.0262,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0760,-0.0559,-0.0319,-0.0656,-0.0591,0.0392,2.0543,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
512,0.0,1.2674,-0.0240,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0349,-0.0535,0.0542,-0.0252,-0.0157,-0.0628,2.6905,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
513,0.0,1.2674,-0.0267,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0743,0.0590,0.0728,0.0615,0.0137,0.0212,1.9622,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
514,0.0,1.2674,-0.0274,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0547,-0.0673,-0.0053,-0.0081,0.0481,-0.0462,2.7488,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
515,0.0,1.2674,-0.0257,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0773,-0.0361,0.0787,-0.0232,-0.0047,-0.0159,-1.3187,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
516,0.0,1.2674,-0.0258,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0160,0.0766,0.0010,-0.0751,0.0267,0.0623,-1.6418,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
517,0.0,1.2674,-0.0256,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0098,0.0727,-0.0515,-0.0397,0.0272,-0.0005,1.1610,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
518,0.0,1.2674,-0.0263,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0131,0.0221,0.0072,0.0592,0.0777,0.0371,-0.9432,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
519,0.0,1.2674,-0.0281,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0469,0.0389,0.0310,-0.0675,-0.0360,-0.0569,0.4094,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
520,0.0,1.2674,-0.0250,False,False,False,0.6064,4.8071,0.7046,-1.5494,-0.7875,0.7781,-0.1022,0.1244,-0.1120,0.0679,0.0973,-0.0151,0.2174,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0144,0.0742,0.0240,0.0485,-0.0456,-0.0750,0.0538,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
521,0.0,1.2674,-0.0324,False,False,False,0.6036,4.8095,0.6970,-1.5508,-0.7843,0.7725,-0.0525,0.0172,-0.2277,-0.0899,0.0685,-0.2012,0.1460,0.2457,0.5815,0.7772,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,-0.0167,0.0073,-0.0678,-0.0252,0.0213,-0.0587,-2.6542,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
522,0.0,1.2663,-0.0010,False,False,False,0.6029,4.8097,0.6943,-1.5519,-0.7835,0.7701,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1576,0.2477,0.5789,0.7796,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0623,-0.0726,0.0047,-0.0432,-0.0157,0.0305,2.6092,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
523,0.0,1.2689,-0.0048,False,False,False,0.6036,4.8090,0.6943,-1.5523,-0.7837,0.7705,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1973,0.2468,0.5786,0.7836,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,0.0541,0.0732,-0.0564,0.0294,0.0572,0.0424,1.5212,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
