Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
860,0.0,0.1214,-5.0044,True,False,False,-0.4467,4.7624,-0.2244,-1.2725,-0.1028,1.4716,-0.0079,-0.0116,-0.0021,-0.0204,-0.0022,0.0063,0.0004,0.1709,0.3709,1.0686,0.1932,0.2523,1.0830,0.0000,0.0000,0.0000,False,0.0662,0.0249,-0.0360,0.0028,0.0115,-0.0382,2.1850,grasp,0.1932,0.2523,1.0830,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3358
861,0.0,0.1215,-5.0025,True,False,False,-0.4417,4.7622,-0.2287,-1.2772,-0.1022,1.4692,-0.0163,-0.0110,0.0052,-0.0121,-0.0033,0.0104,0.0000,0.1662,0.3730,1.0687,0.1884,0.2546,1.0840,0.0000,0.0000,0.0000,False,-0.0623,0.0342,0.0397,0.0424,0.0571,-0.0106,2.5526,grasp,0.1884,0.2546,1.0840,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3398
862,0.0,0.1218,-5.0035,True,False,False,-0.4522,4.7631,-0.2232,-1.2758,-0.0970,1.4706,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0200,0.1722,0.3704,1.0690,0.1943,0.2516,1.0835,0.0000,0.0000,0.0000,False,0.0700,0.0631,-0.0184,-0.0766,-0.0410,0.0547,0.0515,grasp,0.1943,0.2516,1.0835,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3355
863,0.0,0.1216,-5.0036,True,False,False,-0.4430,4.7678,-0.2266,-1.2893,-0.1054,1.4796,-0.0151,-0.0219,0.0018,0.0090,0.0023,-0.0079,0.0003,0.1723,0.3701,1.0692,0.1947,0.2515,1.0840,0.0000,0.0000,0.0000,False,-0.0060,-0.0084,0.0184,0.0246,0.0790,-0.0375,0.1510,grasp,0.1947,0.2515,1.0840,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3356
864,0.0,0.1215,-5.0027,True,False,False,-0.4471,4.7617,-0.2243,-1.2847,-0.0967,1.4739,-0.0071,-0.0104,-0.0023,0.0005,-0.0128,0.0024,0.0001,0.1680,0.3724,1.0693,0.1904,0.2540,1.0845,0.0000,0.0000,0.0000,False,0.0250,-0.0719,0.0298,0.0309,-0.0722,-0.0562,0.7023,grasp,0.1904,0.2540,1.0845,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3390
865,0.0,0.1213,-5.0033,True,False,False,-0.4463,4.7518,-0.2218,-1.2814,-0.1072,1.4687,-0.0086,0.0067,-0.0066,-0.0052,0.0054,0.0114,0.0000,0.1632,0.3744,1.0688,0.1837,0.2559,1.0848,0.0000,0.0000,0.0000,False,0.0015,-0.0697,0.0640,-0.0231,-0.0414,-0.0358,0.5887,grasp,0.1837,0.2559,1.0848,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3431
866,0.0,0.1213,-5.0019,True,False,False,-0.4483,4.7463,-0.2168,-1.2851,-0.1102,1.4678,-0.0052,0.0162,-0.0151,0.0011,0.0104,0.0129,0.0000,0.1618,0.3750,1.0690,0.1815,0.2565,1.0854,0.0000,0.0000,0.0000,False,0.0036,-0.0683,0.0741,-0.0548,-0.0340,0.0553,-1.3537,grasp,0.1815,0.2565,1.0854,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3448
867,0.0,0.1212,-5.0026,True,False,False,-0.4492,4.7432,-0.2128,-1.2904,-0.1111,1.4767,-0.0036,0.0215,-0.0220,0.0104,0.0121,-0.0023,0.0000,0.1611,0.3753,1.0692,0.1806,0.2567,1.0853,0.0000,0.0000,0.0000,False,-0.0413,-0.0222,-0.0644,0.0012,0.0086,-0.0587,0.0576,grasp,0.1806,0.2567,1.0853,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3452
868,0.0,0.1207,-5.0036,True,False,False,-0.4557,4.7453,-0.2268,-1.2878,-0.1071,1.4681,0.0073,0.0176,0.0020,0.0058,0.0051,0.0121,0.0000,0.1586,0.3768,1.0688,0.1781,0.2590,1.0865,0.0000,0.0000,0.0000,False,0.0696,-0.0010,0.0482,-0.0007,-0.0647,-0.0623,-0.7478,grasp,0.1781,0.2590,1.0865,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3482
869,0.0,0.1210,-5.0059,True,False,False,-0.4449,4.7498,-0.2202,-1.2864,-0.1140,1.4634,-0.0116,0.0107,-0.0099,0.0036,0.0179,0.0215,0.0000,0.1628,0.3743,1.0689,0.1832,0.2563,1.0862,0.0000,0.0000,0.0000,False,-0.0027,-0.0684,0.0729,-0.0631,-0.0049,0.0090,2.7454,grasp,0.1832,0.2563,1.0862,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3445
870,0.0,0.1208,-5.0048,True,False,False,-0.4479,4.7431,-0.2127,-1.2940,-0.1105,1.4696,-0.0058,0.0216,-0.0222,0.0164,0.0110,0.0098,0.0000,0.1600,0.3758,1.0694,0.1803,0.2579,1.0867,0.0000,0.0000,0.0000,False,0.0775,0.0488,-0.0671,-0.0618,-0.0426,0.0300,-2.9959,grasp,0.1803,0.2579,1.0867,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3469
871,0.0,0.1209,-5.0037,True,False,False,-0.4430,4.7538,-0.2251,-1.2943,-0.1108,1.4751,-0.0172,0.0039,-0.0010,0.0206,0.0140,0.0004,0.0000,0.1617,0.3749,1.0692,0.1827,0.2570,1.0861,0.0000,0.0000,0.0000,False,-0.0592,0.0718,-0.0576,0.0173,-0.0710,-0.0709,-1.1826,grasp,0.1827,0.2570,1.0861,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3450
872,0.0,0.1215,-5.0045,True,False,False,-0.4526,4.7620,-0.2313,-1.2884,-0.1153,1.4679,0.0023,-0.0109,0.0097,0.0068,0.0193,0.0128,0.0006,0.1713,0.3703,1.0687,0.1909,0.2516,1.0857,0.0000,0.0000,0.0000,False,-0.0367,0.0743,0.0753,-0.0015,-0.0717,-0.0494,0.4407,grasp,0.1909,0.2516,1.0857,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3388
873,0.0,0.1223,-5.0046,True,False,False,-0.4559,4.7670,-0.2210,-1.2869,-0.1182,1.4658,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0200,0.1819,0.3650,1.0688,0.2014,0.2453,1.0844,0.0000,0.0000,0.0000,False,-0.0712,0.0092,-0.0442,0.0440,-0.0117,0.0058,-0.6675,grasp,0.2014,0.2453,1.0844,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3306
874,0.0,0.1212,-5.0027,True,False,False,-0.4571,4.7620,-0.2253,-1.2836,-0.1120,1.4706,0.0110,-0.0121,-0.0006,-0.0015,0.0151,0.0090,0.0002,0.1757,0.3683,1.0688,0.1971,0.2500,1.0843,0.0000,0.0000,0.0000,False,-0.0675,0.0054,0.0670,0.0349,-0.0669,-0.0309,-2.0866,grasp,0.1971,0.2500,1.0843,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3342
875,0.0,0.1220,-5.0039,True,False,False,-0.4637,4.7601,-0.2165,-1.2793,-0.1176,1.4685,0.0212,-0.0076,-0.0157,-0.0088,0.0232,0.0118,0.0000,0.1824,0.3647,1.0686,0.2018,0.2452,1.0838,0.0000,0.0000,0.0000,False,0.0123,0.0483,0.0518,-0.0478,0.0167,0.0145,-0.5779,grasp,0.2018,0.2452,1.0838,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3299
876,0.0,0.1215,-5.0033,True,False,False,-0.4562,4.7619,-0.2168,-1.2860,-0.1092,1.4732,0.0102,-0.0130,-0.0184,0.0034,0.0106,0.0043,0.0002,0.1782,0.3671,1.0692,0.2005,0.2487,1.0840,0.0000,0.0000,0.0000,False,-0.0275,-0.0731,0.0787,-0.0631,-0.0703,-0.0411,1.8570,grasp,0.2005,0.2487,1.0840,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3319
877,0.0,0.1218,-5.0035,True,False,False,-0.4549,4.7569,-0.2183,-1.2872,-0.1091,1.4729,0.0065,-0.0021,-0.0132,0.0051,0.0090,0.0044,0.0001,0.1722,0.3700,1.0692,0.1923,0.2509,1.0847,0.0000,0.0000,0.0000,False,-0.0558,-0.0238,-0.0188,0.0555,-0.0292,-0.0172,-1.3712,grasp,0.1923,0.2509,1.0847,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3371
878,0.0,0.1217,-5.0056,True,False,False,-0.4591,4.7539,-0.2234,-1.2803,-0.1100,1.4721,0.0134,0.0031,-0.0038,-0.0071,0.0101,0.0054,0.0000,0.1699,0.3712,1.0687,0.1890,0.2521,1.0843,0.0000,0.0000,0.0000,False,-0.0591,-0.0581,0.0464,-0.0032,0.0090,-0.0676,-2.3361,grasp,0.1890,0.2521,1.0843,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3387
879,0.0,0.1216,-5.0038,True,False,False,-0.4612,4.7491,-0.2199,-1.2825,-0.1064,1.4671,0.0183,0.0121,-0.0105,-0.0036,0.0043,0.0152,0.0000,0.1672,0.3727,1.0689,0.1862,0.2537,1.0853,0.0000,0.0000,0.0000,False,0.0490,-0.0456,0.0326,0.0284,0.0344,-0.0588,1.6116,grasp,0.1862,0.2537,1.0853,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3414
880,0.0,0.1209,-5.0025,True,False,False,-0.4520,4.7472,-0.2189,-1.2803,-0.1019,1.4645,0.0012,0.0147,-0.0114,-0.0070,-0.0038,0.0186,0.0000,0.1614,0.3755,1.0690,0.1826,0.2577,1.0857,0.0000,0.0000,0.0000,False,0.0092,-0.0621,0.0166,-0.0614,-0.0600,-0.0438,-1.3074,grasp,0.1826,0.2577,1.0857,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3450
881,0.0,0.1208,-5.0065,True,False,False,-0.4508,4.7462,-0.2209,-1.2878,-0.1083,1.4662,-0.0009,0.0194,-0.0095,0.0069,0.0085,0.0185,0.0000,0.1601,0.3759,1.0690,0.1801,0.2581,1.0865,0.0000,0.0000,0.0000,False,0.0541,-0.0518,-0.0656,0.0468,-0.0191,0.0529,-1.0887,grasp,0.1801,0.2581,1.0865,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3468
882,0.0,0.1203,-5.0030,True,False,False,-0.4438,4.7433,-0.2316,-1.2801,-0.1091,1.4771,-0.0129,0.0214,0.0104,-0.0073,0.0085,-0.0030,0.0000,0.1509,0.3801,1.0682,0.1712,0.2627,1.0850,0.0000,0.0000,0.0000,False,-0.0439,0.0777,-0.0745,-0.0257,-0.0236,0.0153,0.3455,grasp,0.1712,0.2627,1.0850,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3517
883,0.0,0.1212,-5.0022,True,False,False,-0.4515,4.7564,-0.2349,-1.2845,-0.1085,1.4775,0.0003,-0.0014,0.0193,0.0003,0.0092,-0.0045,0.0002,0.1632,0.3744,1.0685,0.1829,0.2560,1.0847,0.0000,0.0000,0.0000,False,0.0084,-0.0114,-0.0140,-0.0469,0.0065,0.0386,-2.6667,grasp,0.1829,0.2560,1.0847,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3433
884,0.0,0.1212,-5.0023,True,False,False,-0.4502,4.7545,-0.2330,-1.2909,-0.1058,1.4818,-0.0018,0.0020,0.0125,0.0109,0.0029,-0.0110,0.0000,0.1609,0.3756,1.0689,0.1808,0.2572,1.0851,0.0000,0.0000,0.0000,False,0.0613,0.0350,-0.0616,-0.0224,-0.0723,-0.0314,-0.1363,grasp,0.1808,0.2572,1.0851,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3451
885,0.0,0.1211,-5.0043,True,False,False,-0.4429,4.7595,-0.2375,-1.2908,-0.1142,1.4749,-0.0151,-0.0069,0.0215,0.0116,0.0183,0.0007,0.0003,0.1621,0.3746,1.0686,0.1820,0.2564,1.0858,0.0000,0.0000,0.0000,False,-0.0665,-0.0139,-0.0065,-0.0689,0.0212,0.0077,2.1506,grasp,0.1820,0.2564,1.0858,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3448
886,0.0,0.1205,-5.0043,True,False,False,-0.4554,4.7561,-0.2335,-1.2975,-0.1072,1.4761,0.0069,-0.0006,0.0134,0.0222,0.0052,-0.0014,0.0008,0.1636,0.3744,1.0691,0.1840,0.2570,1.0867,0.0000,0.0000,0.0000,False,0.0001,-0.0412,0.0733,-0.0325,-0.0165,-0.0453,2.3288,grasp,0.1840,0.2570,1.0867,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3448
887,0.0,0.1211,-5.0038,True,False,False,-0.4532,4.7523,-0.2231,-1.2934,-0.1070,1.4718,0.0040,0.0070,-0.0053,0.0187,0.0060,0.0072,0.0000,0.1646,0.3738,1.0693,0.1849,0.2557,1.0864,0.0000,0.0000,0.0000,False,-0.0384,-0.0281,-0.0182,-0.0065,0.0389,-0.0770,0.4911,grasp,0.1849,0.2557,1.0864,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3437
888,0.0,0.1210,-5.0009,True,False,False,-0.4538,4.7530,-0.2252,-1.2888,-0.1038,1.4705,0.0054,0.0059,-0.0009,0.0096,-0.0006,0.0104,0.0000,0.1640,0.3742,1.0691,0.1847,0.2562,1.0861,0.0000,0.0000,0.0000,False,-0.0409,-0.0303,-0.0410,-0.0520,-0.0448,0.0762,2.4852,grasp,0.1847,0.2562,1.0861,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3437
889,0.0,0.1212,-5.0035,True,False,False,-0.4583,4.7500,-0.2309,-1.2941,-0.1100,1.4828,0.0119,0.0097,0.0090,0.0163,0.0100,-0.0127,0.0000,0.1618,0.3752,1.0689,0.1801,0.2566,1.0855,0.0000,0.0000,0.0000,False,0.0535,0.0517,0.0794,-0.0225,0.0299,-0.0646,-2.0094,grasp,0.1801,0.2566,1.0855,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3455
890,0.0,0.1216,-5.0028,True,False,False,-0.4499,4.7576,-0.2207,-1.2919,-0.1044,1.4730,-0.0026,-0.0035,-0.0088,0.0135,0.0005,0.0041,0.0000,0.1684,0.3720,1.0695,0.1893,0.2533,1.0854,0.0000,0.0000,0.0000,False,-0.0254,0.0300,0.0727,0.0760,0.0564,0.0444,2.4323,grasp,0.1893,0.2533,1.0854,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3400
891,0.0,0.1215,-5.0044,True,False,False,-0.4535,4.7600,-0.2150,-1.2795,-0.0979,1.4792,0.0044,-0.0088,-0.0216,-0.0100,-0.0127,-0.0079,0.0002,0.1740,0.3696,1.0694,0.1972,0.2511,1.0832,0.0000,0.0000,0.0000,False,0.0498,-0.0033,-0.0235,0.0024,-0.0371,-0.0692,2.3639,grasp,0.1972,0.2511,1.0832,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3337
892,0.0,0.1216,-5.0034,True,False,False,-0.4474,4.7578,-0.2220,-1.2814,-0.1044,1.4704,-0.0067,-0.0036,-0.0062,-0.0052,0.0005,0.0085,0.0000,0.1679,0.3722,1.0690,0.1892,0.2535,1.0844,0.0000,0.0000,0.0000,False,0.0718,0.0374,-0.0358,-0.0280,0.0533,-0.0472,-1.0835,grasp,0.1892,0.2535,1.0844,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3393
893,0.0,0.1210,-5.0041,True,False,False,-0.4416,4.7608,-0.2272,-1.2855,-0.0988,1.4676,-0.0166,-0.0087,0.0027,0.0019,-0.0092,0.0133,0.0000,0.1641,0.3742,1.0692,0.1873,0.2565,1.0856,0.0000,0.0000,0.0000,False,0.0292,-0.0596,0.0572,0.0729,-0.0387,0.0603,-0.8669,grasp,0.1873,0.2565,1.0856,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3423
894,0.0,0.1213,-5.0023,True,False,False,-0.4427,4.7525,-0.2206,-1.2775,-0.1050,1.4770,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.1627,0.3746,1.0688,0.1842,0.2562,1.0836,0.0000,0.0000,0.0000,False,-0.0145,0.0640,-0.0314,0.0464,-0.0031,0.0645,-0.9755,grasp,0.1842,0.2562,1.0836,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3420
895,0.0,0.1212,-5.0048,True,False,False,-0.4484,4.7620,-0.2268,-1.2747,-0.1050,1.4844,-0.0053,-0.0115,0.0022,-0.0175,0.0016,-0.0166,0.0002,0.1706,0.3710,1.0686,0.1932,0.2527,1.0824,0.0000,0.0000,0.0000,False,-0.0567,0.0028,-0.0571,0.0436,0.0382,-0.0599,1.5699,grasp,0.1932,0.2527,1.0824,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3355
896,0.0,0.1215,-5.0022,True,False,False,-0.4539,4.7595,-0.2306,-1.2757,-0.1017,1.4759,0.0045,-0.0066,0.0087,-0.0152,-0.0041,-0.0011,0.0000,0.1679,0.3724,1.0686,0.1887,0.2536,1.0835,0.0000,0.0000,0.0000,False,0.0365,0.0505,-0.0259,0.0509,0.0720,0.0484,-2.6996,grasp,0.1887,0.2536,1.0835,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3388
897,0.0,0.1215,-5.0034,True,False,False,-0.4490,4.7631,-0.2312,-1.2741,-0.0953,1.4807,-0.0039,-0.0127,0.0095,-0.0177,-0.0151,-0.0092,0.0000,0.1674,0.3728,1.0688,0.1898,0.2542,1.0828,0.0000,0.0000,0.0000,False,0.0024,-0.0294,-0.0028,-0.0360,0.0179,-0.0517,1.6304,grasp,0.1898,0.2542,1.0828,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3380
898,0.0,0.1213,-5.0021,True,False,False,-0.4497,4.7569,-0.2291,-1.2822,-0.0971,1.4730,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0200,0.1630,0.3748,1.0690,0.1844,0.2565,1.0848,0.0000,0.0000,0.0000,False,0.0329,0.0693,0.0124,-0.0536,0.0674,-0.0157,2.4193,grasp,0.1844,0.2565,1.0848,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3429
899,0.0,0.1205,-5.0040,True,False,False,-0.4460,4.7656,-0.2260,-1.2903,-0.0910,1.4719,-0.0091,-0.0171,0.0007,0.0101,-0.0225,0.0059,0.0007,0.1682,0.3726,1.0697,0.1934,0.2558,1.0855,0.0000,0.0000,0.0000,False,-0.0461,0.0657,0.0396,0.0113,-0.0206,-0.0640,-1.6304,grasp,0.1934,0.2558,1.0855,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3392
900,0.0,0.1222,-5.0029,True,False,False,-0.4544,4.7704,-0.2205,-1.2863,-0.0992,1.4646,0.0053,-0.0250,-0.0087,0.0033,-0.0084,0.0181,0.0000,0.1800,0.3666,1.0695,0.2021,0.2474,1.0846,0.0000,0.0000,0.0000,False,-0.0135,-0.0345,0.0728,-0.0290,-0.0192,-0.0608,2.3523,grasp,0.2021,0.2474,1.0846,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3313
901,0.0,0.1219,-5.0038,True,False,False,-0.4543,4.7603,-0.2157,-1.2883,-0.1033,1.4635,0.0055,-0.0084,-0.0180,0.0071,-0.0015,0.0214,0.0000,0.1750,0.3689,1.0695,0.1960,0.2498,1.0854,0.0000,0.0000,0.0000,False,-0.0786,-0.0226,0.0139,-0.0363,-0.0435,-0.0091,-1.5629,grasp,0.1960,0.2498,1.0854,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3356
902,0.0,0.1218,-5.0049,True,False,False,-0.4638,4.7554,-0.2178,-1.2916,-0.1095,1.4671,0.0211,0.0006,-0.0131,0.0122,0.0092,0.0139,0.0008,0.1745,0.3691,1.0694,0.1929,0.2498,1.0861,0.0000,0.0000,0.0000,False,-0.0493,0.0246,0.0108,0.0256,-0.0603,0.0393,-0.9427,grasp,0.1929,0.2498,1.0861,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3376
903,0.0,0.1239,-5.0048,True,False,False,-0.4623,4.7582,-0.2209,-1.2850,-0.1130,1.4757,0.0239,-0.0053,-0.0103,0.0014,0.0193,-0.0008,0.0002,0.1758,0.3682,1.0689,0.2024,0.2481,1.0838,0.0000,0.0000,0.0000,False,-0.0602,0.0118,-0.0756,0.0603,-0.0190,0.0095,1.4413,grasp,0.2024,0.2481,1.0838,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3307
904,0.0,0.1215,-5.0044,True,False,False,-0.4666,4.7589,-0.2335,-1.2762,-0.1122,1.4769,0.0245,-0.0051,0.0127,-0.0132,0.0130,-0.0025,0.0000,0.1733,0.3695,1.0682,0.1923,0.2505,1.0837,0.0000,0.0000,0.0000,False,0.0357,-0.0188,0.0534,-0.0120,0.0770,-0.0447,2.0307,grasp,0.1923,0.2505,1.0837,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3362
905,0.0,0.1215,-5.0036,True,False,False,-0.4564,4.7556,-0.2246,-1.2809,-0.1008,1.4716,0.0087,0.0002,-0.0017,-0.0059,-0.0057,0.0064,0.0000,0.1675,0.3727,1.0690,0.1879,0.2539,1.0846,0.0000,0.0000,0.0000,False,-0.0203,-0.0471,0.0675,0.0262,-0.0431,0.0603,2.3902,grasp,0.1879,0.2539,1.0846,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3402
906,0.0,0.1213,-5.0043,True,False,False,-0.4561,4.7510,-0.2184,-1.2799,-0.1065,1.4792,0.0087,0.0085,-0.0130,-0.0081,0.0043,-0.0070,0.0004,0.1678,0.3723,1.0689,0.1881,0.2537,1.0839,0.0000,0.0000,0.0000,False,-0.0655,-0.0483,-0.0598,0.0545,0.0398,0.0663,0.8807,grasp,0.1881,0.2537,1.0839,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3395
907,0.0,0.1212,-5.0043,True,False,False,-0.4608,4.7481,-0.2277,-1.2762,-0.1013,1.4844,0.0163,0.0132,0.0036,-0.0141,-0.0047,-0.0156,0.0000,0.1619,0.3755,1.0685,0.1813,0.2568,1.0833,0.0000,0.0000,0.0000,False,0.0302,0.0102,-0.0684,0.0425,0.0585,-0.0252,1.3867,grasp,0.1813,0.2568,1.0833,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3433
908,0.0,0.1210,-5.0025,True,False,False,-0.4533,4.7529,-0.2325,-1.2768,-0.0978,1.4775,0.0041,0.0058,0.0143,-0.0158,-0.0132,-0.0046,0.0000,0.1600,0.3764,1.0686,0.1806,0.2581,1.0840,0.0000,0.0000,0.0000,False,-0.0523,0.0411,-0.0143,0.0378,0.0615,-0.0104,-2.5776,grasp,0.1806,0.2581,1.0840,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3447
909,0.0,0.1215,-5.0041,True,False,False,-0.4596,4.7596,-0.2316,-1.2748,-0.0920,1.4752,0.0140,-0.0067,0.0101,-0.0162,-0.0204,0.0002,0.0000,0.1674,0.3730,1.0688,0.1887,0.2544,1.0837,0.0000,0.0000,0.0000,False,0.0162,-0.0249,0.0031,0.0315,-0.0090,-0.0733,2.2684,grasp,0.1887,0.2544,1.0837,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3393
910,0.0,0.1213,-5.0049,True,False,False,-0.4544,4.7554,-0.2287,-1.2756,-0.0981,1.4677,0.0053,0.0006,0.0054,-0.0151,-0.0103,0.0131,0.0000,0.1645,0.3742,1.0687,0.1853,0.2557,1.0845,0.0000,0.0000,0.0000,False,0.0576,0.0308,0.0523,0.0349,-0.0048,-0.0633,-0.8791,grasp,0.1853,0.2557,1.0845,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3420
911,0.0,0.1206,-5.0045,True,False,False,-0.4474,4.7585,-0.2222,-1.2761,-0.1013,1.4649,-0.0072,-0.0052,-0.0062,-0.0150,-0.0052,0.0189,0.0004,0.1682,0.3722,1.0689,0.1920,0.2550,1.0845,0.0000,0.0000,0.0000,False,0.0207,-0.0137,0.0005,0.0516,0.0732,0.0525,-0.8282,grasp,0.1920,0.2550,1.0845,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3387
912,0.0,0.1213,-5.0020,True,False,False,-0.4469,4.7559,-0.2236,-1.2744,-0.0949,1.4748,-0.0075,-0.0003,-0.0034,-0.0173,-0.0158,0.0009,0.0000,0.1636,0.3746,1.0689,0.1860,0.2562,1.0835,0.0000,0.0000,0.0000,False,0.0088,-0.0060,0.0484,-0.0700,-0.0554,0.0727,1.1506,grasp,0.1860,0.2562,1.0835,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.3411
913,0.0,0.1204,-5.0047,True,False,False,-0.4478,4.7552,-0.2194,-1.2858,-0.1045,1.4825,-0.0059,0.0009,-0.0106,0.0024,0.0007,-0.0124,0.0006,0.1667,0.3729,1.0692,0.1899,0.2556,1.0841,0.0000,0.0000,0.0000,False,0.0413,-0.0555,-0.0691,0.0261,-0.0089,0.0385,-0.3744,grasp,0.1899,0.2556,1.0841,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.3396
