Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
1072,0.0,0.2025,-0.0262,False,False,False,2.0510,4.7183,1.9812,-1.9491,-1.5479,-0.0053,0.1437,0.1421,0.0776,0.0828,-0.0099,-0.0895,0.3524,-0.3317,0.3357,0.1317,-0.1923,0.4037,0.0015,0.0000,0.0000,0.0000,False,-0.0438,-0.0015,0.0393,-0.0246,-0.0452,0.0555,1.2540,grasp,-0.1923,0.4037,0.0015,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1938
1073,0.0,0.2073,-5.0330,True,False,False,2.0510,4.7183,1.9812,-1.9491,-1.5479,-0.0053,0.1437,0.1421,0.0776,0.0828,-0.0099,-0.0895,0.3524,-0.3317,0.3357,0.1317,-0.1887,0.4042,-0.0018,0.0000,0.0000,0.0000,False,-0.0481,-0.0059,-0.0519,0.0315,-0.0588,0.0312,-2.1606,grasp,-0.1887,0.4042,-0.0018,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1938
1074,0.0,0.2165,-0.0066,False,False,False,2.0433,4.7108,1.9792,-1.9532,-1.5601,-0.0008,-0.0046,-0.0230,0.0164,-0.0275,-0.0151,0.0011,0.0156,-0.3274,0.3407,0.1520,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,0.0313,-0.0249,0.0294,0.0190,0.0677,-0.0086,-2.8033,grasp,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1075,0.0,0.2158,-0.0100,False,False,False,2.0438,4.7105,1.9796,-1.9528,-1.5604,-0.0004,0.0535,-0.0244,0.0445,0.0333,-0.0264,0.0387,0.0580,-0.3272,0.3408,0.1511,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,0.0535,-0.0244,0.0445,0.0333,-0.0264,0.0387,2.1875,grasp,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1925
1076,0.0,0.2158,-0.0113,False,False,False,2.0438,4.7105,1.9796,-1.9528,-1.5604,-0.0004,0.0535,-0.0244,0.0445,0.0333,-0.0264,0.0387,0.0580,-0.3272,0.3408,0.1511,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,0.0082,-0.0195,-0.0657,-0.0287,-0.0233,-0.0721,1.6085,grasp,-0.1870,0.4063,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1925
1077,0.0,0.2166,-0.0124,False,False,False,2.0438,4.7105,1.9796,-1.9528,-1.5604,-0.0004,0.0535,-0.0244,0.0445,0.0333,-0.0264,0.0387,0.0580,-0.3272,0.3408,0.1511,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,-0.0287,0.0240,0.0605,-0.0702,0.0119,0.0457,2.4701,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1925
1078,0.0,0.2166,-0.0113,False,False,False,2.0438,4.7105,1.9796,-1.9528,-1.5604,-0.0004,0.0535,-0.0244,0.0445,0.0333,-0.0264,0.0387,0.0580,-0.3272,0.3408,0.1511,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,0.0618,0.0676,-0.0288,-0.0281,0.0639,0.0744,1.5296,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1925
1079,0.0,0.2166,-0.0037,False,False,False,2.0448,4.7101,1.9805,-1.9522,-1.5609,0.0003,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1178,-0.3272,0.3408,0.1511,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,0.0473,0.0101,0.0330,0.0577,-0.0530,-0.0657,-1.4675,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1080,0.0,0.2130,-0.0155,False,False,False,2.0475,4.7089,1.9820,-1.9517,-1.5607,-0.0007,0.1399,-0.0834,0.0775,-0.0069,0.0500,-0.0234,0.1067,-0.3271,0.3391,0.1453,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,0.0741,-0.0438,0.0411,-0.0031,0.0258,-0.0130,-2.7527,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1081,0.0,0.2155,-0.0041,False,False,False,2.0496,4.7077,1.9831,-1.9518,-1.5600,-0.0010,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1082,-0.3284,0.3368,0.1465,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,0.0596,-0.0384,0.0080,0.0622,0.0155,0.0279,-1.7853,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1082,0.0,0.2155,-0.0103,False,False,False,2.0501,4.7073,1.9832,-1.9512,-1.5598,-0.0008,0.0566,-0.0371,0.0069,0.0623,0.0148,0.0283,0.1146,-0.3284,0.3368,0.1465,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,-0.0624,0.0307,-0.0241,0.0718,0.0158,-0.0753,-1.5457,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1083,0.0,0.2155,-0.0088,False,False,False,2.0501,4.7073,1.9832,-1.9512,-1.5598,-0.0008,0.0566,-0.0371,0.0069,0.0623,0.0148,0.0283,0.1146,-0.3284,0.3368,0.1465,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,0.0723,0.0523,-0.0475,0.0165,0.0267,0.0432,-2.4662,grasp,-0.1861,0.4070,0.0007,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1084,0.0,0.2153,-5.0095,True,False,False,2.0501,4.7073,1.9832,-1.9512,-1.5598,-0.0008,0.0566,-0.0371,0.0069,0.0623,0.0148,0.0283,0.1146,-0.3284,0.3368,0.1465,-0.1861,0.4044,-0.0003,0.0000,0.0000,0.0000,False,-0.0736,0.0185,-0.0750,0.0590,0.0014,-0.0272,-1.0563,grasp,-0.1861,0.4044,-0.0003,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1925
1085,0.0,0.2260,-0.0065,False,False,False,2.0289,4.7085,1.9657,-1.9408,-1.5621,-0.0074,0.0146,-0.0186,0.0330,-0.0419,-0.0115,0.0096,0.0011,-0.3228,0.3480,0.1596,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,0.0221,0.0012,-0.0276,0.0724,-0.0475,0.0300,-2.5237,grasp,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0277,1.1886
1086,0.0,0.2244,-0.0150,False,False,False,2.0300,4.7100,1.9668,-1.9404,-1.5618,-0.0073,0.0631,0.1115,0.0528,0.0487,0.0295,0.0022,0.0475,-0.3229,0.3475,0.1570,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,0.0334,0.0585,0.0281,0.0252,0.0154,0.0013,-1.7863,grasp,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0277,1.1886
1087,0.0,0.2244,-0.0017,False,False,False,2.0309,4.7117,1.9675,-1.9397,-1.5614,-0.0072,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0800,-0.3229,0.3475,0.1570,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,0.0065,0.0673,-0.0735,0.0708,-0.0574,-0.0094,0.8749,grasp,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0277,1.1886
1088,0.0,0.2244,-0.0132,False,False,False,2.0310,4.7124,1.9668,-1.9390,-1.5620,-0.0073,0.0056,0.0644,-0.0743,0.0701,-0.0578,-0.0095,0.1000,-0.3229,0.3475,0.1570,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,-0.0561,0.0458,0.0705,0.0670,-0.0011,-0.0053,-1.6486,grasp,-0.1768,0.4137,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0277,1.1886
1089,0.0,0.2244,-5.0148,True,False,False,2.0310,4.7124,1.9668,-1.9390,-1.5620,-0.0073,0.0056,0.0644,-0.0743,0.0701,-0.0578,-0.0095,0.1000,-0.3229,0.3475,0.1570,-0.1771,0.4133,-0.0004,0.0000,0.0000,0.0000,False,-0.0480,0.0397,-0.0070,0.0685,0.0421,0.0678,1.7368,grasp,-0.1771,0.4133,-0.0004,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0277,1.1886
1090,0.0,0.2210,-0.0078,False,False,False,2.0307,4.7091,1.9749,-1.9461,-1.5627,0.0009,0.0152,-0.0243,0.0262,-0.0438,-0.0135,-0.0014,0.0004,-0.3222,0.3452,0.1555,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,-0.0565,0.0051,-0.0754,0.0652,-0.0266,0.0366,-0.5439,grasp,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1091,0.0,0.2210,-0.0020,False,False,False,2.0307,4.7091,1.9749,-1.9461,-1.5627,0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0204,-0.3222,0.3452,0.1555,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,0.0784,0.0324,0.0583,0.0080,0.0110,0.0708,1.6007,grasp,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.1865
1092,0.0,0.2210,-0.0014,False,False,False,2.0307,4.7091,1.9749,-1.9461,-1.5627,0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0604,-0.3222,0.3452,0.1555,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,-0.0051,-0.0057,-0.0445,0.0648,-0.0357,-0.0265,-1.1239,grasp,-0.1781,0.4087,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1093,0.0,0.2211,-0.0025,False,False,False,2.0307,4.7091,1.9749,-1.9461,-1.5627,0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0604,-0.3222,0.3452,0.1555,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,0.0652,-0.0044,-0.0573,0.0779,-0.0528,-0.0141,3.0012,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.1865
1094,0.0,0.2170,-0.0144,False,False,False,2.0300,4.7082,1.9752,-1.9436,-1.5632,0.0017,-0.0434,-0.0594,0.0458,0.1207,-0.0123,0.0714,0.1400,-0.3221,0.3451,0.1497,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,-0.0229,-0.0313,0.0236,0.0642,-0.0068,0.0373,0.6370,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.1865
1095,0.0,0.2170,-0.0187,False,False,False,2.0300,4.7082,1.9752,-1.9436,-1.5632,0.0017,-0.0434,-0.0594,0.0458,0.1207,-0.0123,0.0714,0.1400,-0.3221,0.3451,0.1497,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,-0.0308,0.0411,0.0328,-0.0064,-0.0072,-0.0076,-2.3071,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1096,0.0,0.2133,-0.0036,False,False,False,2.0291,4.7077,1.9762,-1.9420,-1.5635,0.0026,-0.0302,0.0420,0.0321,-0.0081,-0.0070,-0.0087,0.1749,-0.3207,0.3440,0.1452,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,0.0644,0.0142,-0.0407,0.0115,-0.0484,0.0757,-2.1662,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1097,0.0,0.2133,-0.0022,False,False,False,2.0291,4.7077,1.9762,-1.9420,-1.5635,0.0026,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1699,-0.3207,0.3440,0.1452,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,0.0368,-0.0355,0.0706,-0.0117,0.0054,-0.0180,-2.6618,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1098,0.0,0.2133,-0.0030,False,False,False,2.0291,4.7077,1.9762,-1.9420,-1.5635,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1790,-0.3207,0.3440,0.1452,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,0.0168,0.0212,0.0713,-0.0517,0.0124,0.0680,0.0810,grasp,-0.1782,0.4094,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.1865
1099,0.0,0.2158,-5.0058,True,False,False,2.0291,4.7077,1.9762,-1.9420,-1.5635,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1790,-0.3207,0.3440,0.1452,-0.1746,0.4081,-0.0000,0.0000,0.0000,0.0000,False,0.0407,-0.0083,0.0622,-0.0039,0.0170,-0.0758,-2.4853,grasp,-0.1746,0.4081,-0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.1865
1100,0.0,0.2169,-0.0035,False,False,False,2.0375,4.7030,1.9887,-1.9515,-1.5633,-0.0074,0.0034,-0.0120,0.0031,-0.0293,-0.0104,0.0101,0.0022,-0.3223,0.3388,0.1521,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,0.0081,0.0607,-0.0481,0.0333,-0.0611,-0.0608,2.5322,grasp,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1101,0.0,0.2172,-0.0025,False,False,False,2.0375,4.7028,1.9888,-1.9518,-1.5635,-0.0073,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0104,-0.3224,0.3392,0.1525,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,0.0053,-0.0695,0.0632,-0.0209,0.0558,0.0482,-2.4667,grasp,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1102,0.0,0.2172,-0.0025,False,False,False,2.0376,4.7022,1.9894,-1.9520,-1.5629,-0.0068,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0379,-0.3224,0.3392,0.1525,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,0.0270,0.0280,-0.0063,0.0316,-0.0468,-0.0485,2.7494,grasp,-0.1813,0.4041,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1103,0.0,0.2176,-0.0022,False,False,False,2.0376,4.7022,1.9894,-1.9520,-1.5629,-0.0068,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0379,-0.3224,0.3392,0.1525,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,-0.0289,0.0282,-0.0573,0.0160,0.0768,0.0176,0.3709,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1104,0.0,0.2145,-0.0051,False,False,False,2.0378,4.7024,1.9890,-1.9512,-1.5635,-0.0078,-0.0035,0.0001,-0.0374,0.0542,-0.0157,-0.0430,0.0978,-0.3224,0.3387,0.1478,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,-0.0032,0.0004,-0.0374,0.0545,-0.0162,-0.0435,-2.7343,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1105,0.0,0.2145,-0.0078,False,False,False,2.0378,4.7024,1.9890,-1.9512,-1.5635,-0.0078,-0.0035,0.0001,-0.0374,0.0542,-0.0157,-0.0430,0.0978,-0.3224,0.3387,0.1478,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,0.0767,0.0435,-0.0449,-0.0195,-0.0540,0.0170,-2.7913,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1106,0.0,0.2145,-0.0026,False,False,False,2.0377,4.7024,1.9882,-1.9501,-1.5638,-0.0086,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1319,-0.3224,0.3387,0.1478,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,0.0188,-0.0635,-0.0308,0.0530,-0.0310,-0.0405,-0.7776,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1107,0.0,0.2122,-0.0002,False,False,False,2.0379,4.7018,1.9879,-1.9496,-1.5641,-0.0090,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1688,-0.3222,0.3387,0.1446,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,0.0763,0.0441,0.0030,-0.0170,0.0319,0.0270,2.5813,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1108,0.0,0.2122,-0.0111,False,False,False,2.0387,4.7023,1.9880,-1.9498,-1.5638,-0.0087,0.0761,0.0448,0.0033,-0.0176,0.0322,0.0274,0.1886,-0.3222,0.3387,0.1446,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,-0.0120,0.0064,0.0755,0.0214,-0.0330,-0.0689,1.7011,grasp,-0.1810,0.4052,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1109,0.0,0.2136,-0.0119,False,False,False,2.0387,4.7023,1.9880,-1.9498,-1.5638,-0.0087,0.0761,0.0448,0.0033,-0.0176,0.0322,0.0274,0.1886,-0.3222,0.3387,0.1446,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,0.0553,0.0307,-0.0767,-0.0185,0.0532,0.0180,-1.7662,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1110,0.0,0.2109,-0.0208,False,False,False,2.0387,4.7009,1.9861,-1.9487,-1.5645,-0.0106,0.0026,-0.0890,-0.1196,0.0676,-0.0434,-0.1236,0.2686,-0.3226,0.3385,0.1400,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,0.0014,-0.0469,-0.0630,0.0356,-0.0228,-0.0650,1.0948,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1111,0.0,0.2109,-0.0223,False,False,False,2.0387,4.7009,1.9861,-1.9487,-1.5645,-0.0106,0.0026,-0.0890,-0.1196,0.0676,-0.0434,-0.1236,0.2686,-0.3226,0.3385,0.1400,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,0.0424,-0.0195,0.0563,0.0335,-0.0027,-0.0233,0.7776,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1112,0.0,0.2109,-0.0014,False,False,False,2.0387,4.6996,1.9844,-1.9478,-1.5651,-0.0124,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3276,-0.3226,0.3385,0.1400,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,-0.0329,0.0389,-0.0271,0.0410,-0.0110,-0.0213,0.4238,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1113,0.0,0.2093,-0.0025,False,False,False,2.0384,4.6999,1.9842,-1.9474,-1.5652,-0.0126,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3676,-0.3225,0.3394,0.1382,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,-0.0317,-0.0317,-0.0386,0.0665,-0.0153,-0.0627,2.5294,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1114,0.0,0.2093,-0.0137,False,False,False,2.0381,4.6996,1.9838,-1.9467,-1.5654,-0.0132,-0.0313,-0.0321,-0.0383,0.0661,-0.0152,-0.0625,0.3876,-0.3225,0.3394,0.1382,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,0.0438,0.0752,-0.0295,-0.0684,-0.0061,-0.0462,-3.0176,grasp,-0.1793,0.4059,0.0008,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1115,0.0,0.2108,-0.0123,False,False,False,2.0381,4.6996,1.9838,-1.9467,-1.5654,-0.0132,-0.0313,-0.0321,-0.0383,0.0661,-0.0152,-0.0625,0.3876,-0.3225,0.3394,0.1382,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,0.0721,-0.0677,0.0193,0.0164,-0.0630,0.0479,-1.1163,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1116,0.0,0.2095,-0.0201,False,False,False,2.0370,4.7009,1.9815,-1.9452,-1.5651,-0.0133,-0.0737,0.0848,-0.1461,0.1003,0.0173,-0.0039,0.4309,-0.3224,0.3397,0.1365,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,-0.0388,0.0446,-0.0769,0.0528,0.0091,-0.0021,2.5018,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1117,0.0,0.2095,-0.0289,False,False,False,2.0359,4.7021,1.9795,-1.9437,-1.5648,-0.0133,-0.1052,0.1210,-0.2085,0.1430,0.0247,-0.0056,0.4509,-0.3224,0.3397,0.1365,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,0.0082,-0.0181,0.0568,0.0243,0.0350,-0.0686,-2.8875,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1118,0.0,0.2095,-0.0097,False,False,False,2.0360,4.7019,1.9800,-1.9435,-1.5645,-0.0140,0.0093,-0.0194,0.0589,0.0229,0.0348,-0.0685,0.4143,-0.3224,0.3397,0.1365,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,0.0335,-0.0516,-0.0234,0.0105,0.0116,0.0233,-1.7600,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1119,0.0,0.2095,-0.0024,False,False,False,2.0362,4.7016,1.9812,-1.9431,-1.5638,-0.0153,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4143,-0.3222,0.3399,0.1369,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,-0.0155,0.0044,0.0565,0.0255,-0.0357,-0.0530,2.7822,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1120,0.0,0.2095,-0.0104,False,False,False,2.0360,4.7016,1.9817,-1.9428,-1.5642,-0.0158,-0.0157,0.0047,0.0554,0.0251,-0.0364,-0.0517,0.4340,-0.3222,0.3399,0.1369,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,-0.0173,-0.0652,-0.0756,0.0260,0.0254,0.0509,-0.6869,grasp,-0.1771,0.4092,0.0026,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1121,0.0,0.2125,-0.0126,False,False,False,2.0360,4.7016,1.9817,-1.9428,-1.5642,-0.0158,-0.0157,0.0047,0.0554,0.0251,-0.0364,-0.0517,0.4340,-0.3222,0.3399,0.1369,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,0.0635,-0.0709,0.0191,0.0075,0.0557,0.0572,-2.8844,grasp,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1122,0.0,0.2111,-0.0197,False,False,False,2.0380,4.7011,1.9797,-1.9423,-1.5636,-0.0153,0.1295,-0.0329,-0.1295,0.0339,0.0422,0.0311,0.5140,-0.3223,0.3396,0.1344,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,0.0681,-0.0173,-0.0681,0.0178,0.0222,0.0164,2.1723,grasp,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1866
1123,0.0,0.2111,-0.0284,False,False,False,2.0399,4.7006,1.9779,-1.9418,-1.5630,-0.0149,0.1846,-0.0470,-0.1847,0.0483,0.0602,0.0444,0.5340,-0.3223,0.3396,0.1344,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,0.0622,0.0688,-0.0308,-0.0171,0.0136,-0.0090,-2.4552,grasp,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1124,0.0,0.2111,-0.0116,False,False,False,2.0405,4.7013,1.9776,-1.9420,-1.5628,-0.0150,0.0601,0.0697,-0.0290,-0.0176,0.0130,-0.0095,0.4971,-0.3223,0.3396,0.1344,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,0.0701,0.0265,0.0151,-0.0150,-0.0565,-0.0063,-1.3068,grasp,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
1125,0.0,0.2142,-0.0055,False,False,False,2.0416,4.7026,1.9771,-1.9423,-1.5626,-0.0152,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4825,-0.3250,0.3393,0.1360,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,0.0268,0.0340,-0.0682,-0.0753,0.0763,0.0088,1.0329,grasp,-0.1752,0.4095,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1866
