Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
451,0.0,1.3916,-0.0008,False,False,False,5.7555,5.6492,0.8571,-1.8132,4.7202,-5.2657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5545,0.1763,0.3924,1.0680,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0730,0.0041,0.0328,0.0257,-0.0060,0.0057,1.3821,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
452,0.0,1.3916,-0.0213,False,False,False,5.7556,5.6475,0.8588,-1.8131,4.7229,-5.2668,0.0471,-0.1066,0.0919,-0.0094,0.0977,-0.0730,0.5550,0.1754,0.3916,1.0679,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0241,-0.0562,0.0487,-0.0045,0.0529,-0.0384,1.1833,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
453,0.0,1.3931,-0.0202,False,False,False,5.7555,5.6466,0.8593,-1.8140,4.7247,-5.2675,-0.0787,0.0659,-0.0792,-0.0725,0.0435,0.0340,0.5364,0.1732,0.3928,1.0679,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0776,0.0639,-0.0779,-0.0726,0.0449,0.0330,0.4607,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
454,0.0,1.3941,-0.0184,False,False,False,5.7555,5.6466,0.8593,-1.8140,4.7247,-5.2675,-0.0787,0.0659,-0.0792,-0.0725,0.0435,0.0340,0.5364,0.1726,0.3942,1.0680,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0399,-0.0585,0.0659,-0.0737,-0.0621,-0.0078,0.6795,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
455,0.0,1.3938,-0.0329,False,False,False,5.7541,5.6479,0.8578,-1.8154,4.7255,-5.2668,-0.1496,0.1248,-0.1505,-0.1377,0.0826,0.0647,0.5286,0.1727,0.3936,1.0681,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0291,0.0188,0.0719,-0.0658,0.0452,-0.0516,2.8733,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
456,0.0,1.3909,0.0003,False,False,False,5.7538,5.6479,0.8578,-1.8154,4.7255,-5.2668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5682,0.1770,0.3904,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0297,0.0050,-0.0073,-0.0558,-0.0261,-0.0239,2.6839,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
457,0.0,1.3898,-0.0071,False,False,False,5.7526,5.6475,0.8574,-1.8169,4.7247,-5.2675,-0.0327,-0.0646,-0.0211,0.0066,-0.0040,0.0023,0.6315,0.1798,0.3902,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0334,-0.0645,-0.0213,0.0056,-0.0045,0.0019,2.5892,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
458,0.0,1.3904,-0.0131,False,False,False,5.7513,5.6463,0.8575,-1.8168,4.7241,-5.2678,-0.0718,0.0089,0.0501,-0.0024,-0.0593,-0.0415,0.6014,0.1799,0.3915,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0726,0.0066,0.0497,-0.0023,-0.0594,-0.0414,-3.0688,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
459,0.0,1.3899,-0.0224,False,False,False,5.7500,5.6465,0.8584,-1.8169,4.7229,-5.2686,-0.1370,0.0157,0.0951,-0.0045,-0.1127,-0.0788,0.5814,0.1811,0.3916,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0475,-0.0301,-0.0545,-0.0762,-0.0322,-0.0132,-0.1003,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
460,0.0,1.3897,-0.0214,False,False,False,5.7500,5.6465,0.8584,-1.8169,4.7229,-5.2686,-0.1370,0.0157,0.0951,-0.0045,-0.1127,-0.0788,0.5814,0.1808,0.3914,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0742,-0.0294,-0.0263,0.0212,-0.0760,-0.0118,0.0851,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
461,0.0,1.3889,-0.0308,False,False,False,5.7470,5.6429,0.8588,-1.8131,4.7211,-5.2683,-0.1337,-0.1807,0.0196,0.1814,-0.0913,0.0152,0.4819,0.1818,0.3909,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0495,-0.0664,0.0072,0.0669,-0.0337,0.0056,-1.7305,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
462,0.0,1.3889,-0.0395,False,False,False,5.7453,5.6406,0.8591,-1.8108,4.7199,-5.2681,-0.1697,-0.2293,0.0249,0.2301,-0.1159,0.0192,0.4619,0.1815,0.3905,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0089,-0.0220,-0.0720,0.0591,0.0147,0.0152,-2.4472,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
463,0.0,1.3916,-0.0182,False,False,False,5.7449,5.6398,0.8570,-1.8092,4.7204,-5.2677,-0.0115,-0.0351,-0.1372,0.1080,0.0301,0.0286,0.4019,0.1763,0.3914,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0018,-0.0688,-0.0223,0.0729,-0.0267,0.0019,-2.2047,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
464,0.0,1.3932,-0.0036,False,False,False,5.7449,5.6398,0.8570,-1.8092,4.7204,-5.2677,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3819,0.1727,0.3914,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0438,-0.0403,-0.0497,-0.0454,-0.0570,-0.0471,2.4212,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
465,0.0,1.3942,-0.0037,False,False,False,5.7449,5.6398,0.8570,-1.8092,4.7204,-5.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4211,0.1696,0.3907,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0537,-0.0622,0.0399,0.0628,0.0509,-0.0680,2.6971,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
466,0.0,1.3951,-0.0119,False,False,False,5.7448,5.6393,0.8576,-1.8084,4.7206,-5.2677,-0.0741,0.0093,0.0220,0.0106,-0.0236,0.0697,0.4807,0.1673,0.3903,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0734,0.0087,0.0224,0.0112,-0.0231,0.0690,-0.7791,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
467,0.0,1.3960,-0.0169,False,False,False,5.7448,5.6384,0.8589,-1.8085,4.7201,-5.2660,0.1085,-0.0675,0.0543,-0.0174,-0.0084,0.0200,0.5392,0.1656,0.3908,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0548,-0.0353,0.0290,-0.0090,-0.0049,0.0118,1.8966,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
468,0.0,1.3960,-0.0129,False,False,False,5.7448,5.6384,0.8589,-1.8085,4.7201,-5.2660,0.1085,-0.0675,0.0543,-0.0174,-0.0084,0.0200,0.5392,0.1630,0.3880,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0626,-0.0589,0.0201,-0.0643,-0.0050,0.0425,0.8718,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
469,0.0,1.3963,-0.0213,False,False,False,5.7464,5.6375,0.8596,-1.8087,4.7199,-5.2658,0.1539,-0.0963,0.0775,-0.0248,-0.0120,0.0285,0.5494,0.1636,0.3891,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0626,0.0073,-0.0715,-0.0029,0.0784,0.0737,0.1900,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
470,0.0,1.3971,-0.0289,False,False,False,5.7430,5.6416,0.8564,-1.8092,4.7159,-5.2654,-0.1752,0.2000,-0.1573,-0.0249,-0.1957,0.0174,0.4656,0.1631,0.3903,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0642,0.0738,-0.0581,-0.0092,-0.0722,0.0064,-2.2660,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
471,0.0,1.4005,-0.0151,False,False,False,-0.4376,4.7557,-0.2251,-1.2838,-0.1042,1.3983,-0.0490,0.0018,0.0462,0.0578,0.0746,0.0672,0.0400,0.1664,0.4011,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0505,0.0018,0.0462,0.0578,0.0747,0.0759,1.4459,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
472,0.0,1.4001,-0.0103,False,False,False,-0.4382,4.7560,-0.2237,-1.2828,-0.1035,1.3998,0.0362,0.0182,0.0525,-0.0078,-0.0723,0.0286,0.0531,0.1668,0.4007,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0353,0.0184,0.0534,-0.0067,-0.0709,0.0299,-3.0408,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
473,0.0,1.3997,-0.0273,False,False,False,-0.4370,4.7584,-0.2229,-1.2840,-0.1026,1.3982,0.0359,0.1356,-0.0107,-0.0699,0.1487,-0.1439,0.1089,0.1671,0.4002,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0196,0.0717,-0.0046,-0.0369,0.0769,-0.0752,2.9669,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
474,0.0,1.4007,-0.0142,False,False,False,-0.4366,4.7612,-0.2238,-1.2852,-0.1007,1.3966,-0.0111,0.0622,-0.0776,-0.0198,-0.0168,0.0506,0.1313,0.1657,0.4011,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0106,0.0674,-0.0777,-0.0208,-0.0146,0.0485,-2.1729,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
475,0.0,0.0515,1.3347,False,False,False,-0.4474,4.8261,-0.3007,-1.3055,-0.1165,1.4473,0.0155,0.0295,-0.0012,-0.0759,0.0739,0.0581,0.1131,0.8151,-0.2507,0.0589,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0155,0.0295,-0.0012,-0.0759,0.0739,0.0581,-2.5979,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
476,0.0,0.0481,14.9816,True,False,False,-0.4472,4.8279,-0.2998,-1.3053,-0.1135,1.4497,-0.0054,0.0847,0.0568,0.1126,0.1077,0.0855,0.1687,0.8147,-0.2517,0.0556,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0025,0.0451,0.0299,0.0578,0.0581,0.0461,3.0769,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
477,0.0,1.3895,-0.0030,False,False,False,-0.4513,4.7557,-0.2256,-1.2844,-0.1041,1.4753,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0061,0.1668,0.3769,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0224,0.0317,0.0384,-0.0345,0.0454,-0.0410,-2.6629,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
478,0.0,1.3904,-0.0043,False,False,False,-0.4506,4.7567,-0.2245,-1.2854,-0.1028,1.4741,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0337,0.1673,0.3793,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0326,0.0401,0.0550,0.0505,-0.0799,-0.0546,-1.6640,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
479,0.0,1.3915,-0.0322,False,False,False,-0.4484,4.7590,-0.2243,-1.2859,-0.1057,1.4753,0.1289,0.1275,-0.0205,-0.0672,-0.1358,0.1130,0.1089,0.1690,0.3832,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0682,0.0675,-0.0102,-0.0349,-0.0723,0.0589,2.6127,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
480,0.0,1.3922,-0.0194,False,False,False,-0.4459,4.7604,-0.2239,-1.2863,-0.1077,1.4761,0.0669,-0.0587,0.0633,0.0593,-0.0079,-0.0790,0.1681,0.1700,0.3859,1.0691,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0687,-0.0547,0.0630,0.0583,-0.0099,-0.0774,2.2818,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
481,0.0,1.3900,-0.0137,False,False,False,-0.4439,4.7598,-0.2220,-1.2858,-0.1084,1.4746,0.0671,0.0583,0.0685,-0.0628,-0.0604,-0.0043,0.2277,0.1750,0.3856,1.0691,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0684,0.0567,0.0697,-0.0617,-0.0606,-0.0058,-2.0100,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
482,0.0,1.3908,-0.0236,False,False,False,-0.4405,4.7631,-0.2213,-1.2892,-0.1098,1.4746,0.1374,0.1361,-0.0400,-0.1435,-0.0111,0.0099,0.3070,0.1751,0.3875,1.0692,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0736,0.0737,-0.0198,-0.0767,-0.0070,0.0051,1.2153,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
483,0.0,1.3924,-0.0152,False,False,False,-0.4391,4.7649,-0.2215,-1.2919,-0.1104,1.4749,-0.0532,-0.0414,0.0430,-0.0674,-0.0475,0.0139,0.3376,0.1740,0.3895,1.0694,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0512,-0.0376,0.0424,-0.0694,-0.0477,0.0141,-0.2429,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
484,0.0,1.3950,-0.0174,False,False,False,-0.4394,4.7644,-0.2200,-1.2931,-0.1117,1.4759,0.0722,0.0342,0.0634,0.0026,-0.0453,0.0664,0.3102,0.1704,0.3917,1.0693,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0712,0.0334,0.0642,0.0013,-0.0462,0.0667,-1.7273,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
485,0.0,1.3951,-0.0088,False,False,False,-0.4384,4.7647,-0.2188,-1.2934,-0.1124,1.4775,-0.0327,-0.0435,0.0018,-0.0334,0.0175,0.0395,0.3094,0.1706,0.3923,1.0693,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0313,-0.0420,0.0030,-0.0333,0.0166,0.0407,-0.3040,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
486,0.0,1.3982,-0.0183,False,False,False,-0.4400,4.7628,-0.2179,-1.2955,-0.1123,1.4788,-0.0137,0.0185,0.0775,-0.0520,-0.0684,-0.0547,0.2863,0.1673,0.3962,1.0689,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0146,0.0162,0.0776,-0.0529,-0.0679,-0.0536,-1.9966,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
487,0.0,1.3982,-0.0108,False,False,False,-0.4397,4.7639,-0.2164,-1.2962,-0.1137,1.4783,0.0605,0.0701,0.0056,0.0243,-0.0136,0.0572,0.2966,0.1673,0.3965,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0603,0.0714,0.0071,0.0233,-0.0149,0.0561,0.0025,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
488,0.0,1.3978,-0.0096,False,False,False,-0.4383,4.7651,-0.2162,-1.2966,-0.1146,1.4795,0.0230,-0.0306,0.0127,-0.0787,-0.0589,0.0067,0.3464,0.1674,0.3954,1.0689,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0241,-0.0277,0.0128,-0.0783,-0.0592,0.0078,2.5794,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
489,0.0,1.4010,-0.0199,False,False,False,-0.4379,4.7643,-0.2154,-1.2996,-0.1175,1.4790,-0.0722,0.0706,0.0241,0.0603,-0.0221,-0.0753,0.4260,0.1631,0.3982,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0716,0.0692,0.0244,0.0581,-0.0236,-0.0751,-1.1598,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
490,0.0,1.4011,-0.0172,False,False,False,-0.4400,4.7655,-0.2157,-1.2989,-0.1186,1.4773,-0.0715,-0.0482,-0.0760,-0.0427,-0.0614,-0.0277,0.4843,0.1634,0.3989,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0729,-0.0428,-0.0756,-0.0415,-0.0618,-0.0292,2.9625,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
491,0.0,1.4000,0.0000,False,False,False,-0.4414,4.7645,-0.2171,-1.2997,-0.1197,1.4768,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5240,0.1650,0.3978,1.0689,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0014,-0.0744,0.0116,0.0511,-0.0314,-0.0220,3.0900,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
492,0.0,1.4000,-0.0187,False,False,False,-0.4413,4.7624,-0.2167,-1.2982,-0.1206,1.4762,0.0053,-0.1384,0.0248,0.0986,-0.0574,-0.0407,0.5635,0.1653,0.3983,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0681,0.0562,-0.0367,-0.0344,-0.0171,-0.0212,1.1833,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
493,0.0,1.4009,-0.0030,False,False,False,-0.4420,4.7628,-0.2171,-1.2985,-0.1208,1.4760,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.6150,0.1644,0.3994,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0613,-0.0580,0.0587,0.0441,-0.0127,0.0671,2.4734,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
494,0.0,1.4003,-0.0404,False,False,False,-0.4385,4.7596,-0.2138,-1.2960,-0.1215,1.4797,0.1680,-0.1590,0.1601,0.1204,-0.0339,0.1825,0.6421,0.1652,0.3986,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0045,0.0641,0.0051,0.0380,-0.0283,0.0319,-1.0999,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
495,0.0,1.3982,-0.0120,False,False,False,-0.4378,4.7601,-0.2139,-1.2954,-0.1219,1.4800,0.0683,0.0756,-0.0075,0.0589,-0.0382,0.0212,0.5821,0.1672,0.3960,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0683,0.0754,-0.0075,0.0589,-0.0382,0.0212,-1.4359,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
496,0.0,1.3971,-0.0246,False,False,False,-0.4386,4.7631,-0.2147,-1.2923,-0.1216,1.4795,-0.1325,0.0911,-0.0467,0.1293,0.0664,-0.0581,0.5021,0.1679,0.3940,1.0692,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0684,0.0500,-0.0247,0.0692,0.0342,-0.0302,-2.1631,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
497,0.0,1.3957,0.0000,False,False,False,-0.4428,4.7664,-0.2162,-1.2882,-0.1194,1.4776,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4625,0.1689,0.3916,1.0694,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0120,-0.0764,-0.0499,0.0717,0.0582,-0.0477,0.5211,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
498,0.0,1.3961,-0.0178,False,False,False,-0.4434,4.7650,-0.2162,-1.2868,-0.1196,1.4768,-0.0514,-0.0569,0.0516,0.0710,-0.0716,-0.0310,0.4688,0.1696,0.3929,1.0695,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0515,-0.0587,0.0511,0.0717,-0.0710,-0.0314,0.7378,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
499,0.0,1.3971,-0.0181,False,False,False,-0.4471,4.7609,-0.2116,-1.2808,-0.1259,1.4738,0.0489,0.0595,0.0482,0.0271,-0.0615,-0.0526,0.4356,0.1696,0.3948,1.0697,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0458,0.0554,0.0514,0.0315,-0.0659,-0.0545,-2.3666,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
500,0.0,1.3965,-0.0388,False,False,False,-0.4448,4.7636,-0.2093,-1.2795,-0.1288,1.4714,0.1326,0.1611,0.1306,0.0734,-0.1666,-0.1425,0.3956,0.1701,0.3941,1.0696,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0024,-0.0505,-0.0379,0.0700,0.0507,0.0592,-0.3030,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
501,0.0,1.3956,-0.0137,False,False,False,-0.4425,4.7667,-0.2075,-1.2782,-0.1316,1.4701,0.0668,0.0271,0.0176,0.0369,-0.0670,0.0496,0.3356,0.1697,0.3917,1.0696,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0685,0.0376,0.0193,0.0379,-0.0691,0.0477,-2.6180,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
502,0.0,1.3941,-0.0079,False,False,False,-0.4414,4.7674,-0.2074,-1.2768,-0.1324,1.4717,-0.0162,0.0044,-0.0212,0.0713,0.0425,0.0654,0.3144,0.1707,0.3894,1.0697,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0149,0.0053,-0.0209,0.0720,0.0412,0.0663,-0.7122,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
503,0.0,1.3958,-0.0290,False,False,False,-0.4396,4.7688,-0.2072,-1.2776,-0.1304,1.4718,0.1362,0.0908,0.0414,-0.1370,0.0816,-0.0731,0.3372,0.1669,0.3901,1.0693,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0714,0.0478,0.0214,-0.0708,0.0438,-0.0372,-0.0011,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
504,0.0,1.3959,-0.0162,False,False,False,-0.4384,4.7699,-0.2069,-1.2792,-0.1297,1.4711,-0.0713,-0.0381,-0.0367,0.0343,-0.0467,0.0401,0.3831,0.1663,0.3899,1.0692,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0693,-0.0355,-0.0361,0.0323,-0.0455,0.0390,2.8619,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
505,0.0,1.3989,-0.0174,False,False,False,-0.4401,4.7698,-0.2081,-1.2789,-0.1301,1.4712,-0.0384,0.0660,-0.0451,-0.0382,0.0409,-0.0739,0.4427,0.1618,0.3924,1.0689,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0398,0.0649,-0.0458,-0.0376,0.0400,-0.0732,1.8256,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
506,0.0,1.3987,-0.0225,False,False,False,-0.4414,4.7726,-0.2098,-1.2784,-0.1301,1.4679,-0.0383,0.1025,-0.0562,0.0791,-0.0510,-0.1191,0.5198,0.1624,0.3925,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0209,0.0555,-0.0304,0.0409,-0.0261,-0.0641,2.2074,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
507,0.0,1.3989,-0.0140,False,False,False,-0.4418,4.7747,-0.2109,-1.2779,-0.1305,1.4669,0.0158,0.0448,-0.0283,-0.0610,0.0325,0.0669,0.4959,0.1635,0.3940,1.0690,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0152,0.0481,-0.0291,-0.0599,0.0318,0.0652,-2.0296,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
508,0.0,1.4006,-0.0141,False,False,False,-0.4413,4.7754,-0.2116,-1.2797,-0.1293,1.4685,0.0210,-0.0178,-0.0199,-0.0605,0.0643,0.0282,0.5019,0.1598,0.3941,1.0688,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0213,-0.0168,-0.0204,-0.0617,0.0650,0.0295,1.6678,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
509,0.0,1.4027,-0.0180,False,False,False,-0.4423,4.7752,-0.2128,-1.2800,-0.1292,1.4697,-0.0886,0.0126,-0.0517,0.0513,-0.0738,0.0445,0.4950,0.1552,0.3944,1.0687,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0462,0.0061,-0.0276,0.0258,-0.0376,0.0239,0.3666,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
