Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
3260,0.0,1.2855,-0.0152,False,False,False,2.0219,4.7919,1.9399,-1.9344,-1.5619,0.1778,0.0111,0.0105,-0.0688,-0.0744,-0.0692,0.0729,0.4604,-0.3229,0.3557,0.1106,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0127,0.0099,-0.0699,-0.0730,-0.0702,0.0723,0.6417,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3261,0.0,1.2861,-0.0182,False,False,False,2.0219,4.7919,1.9399,-1.9344,-1.5619,0.1778,0.0111,0.0105,-0.0688,-0.0744,-0.0692,0.0729,0.4604,-0.3234,0.3559,0.1115,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0692,0.0429,0.0745,0.0357,-0.0027,0.0109,-2.6072,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3262,0.0,1.2861,-0.0249,False,False,False,2.0241,4.7933,1.9408,-1.9348,-1.5633,0.1795,0.1311,0.0812,0.1441,0.0704,-0.0027,0.0182,0.4026,-0.3234,0.3559,0.1115,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0348,-0.0304,-0.0643,-0.0454,0.0117,0.0001,2.5155,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3263,0.0,1.2852,-0.0102,False,False,False,2.0257,4.7942,1.9423,-1.9342,-1.5632,0.1797,-0.0371,-0.0322,-0.0681,-0.0464,0.0118,-0.0001,0.4226,-0.3238,0.3534,0.1111,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0318,-0.0535,-0.0278,0.0598,0.0659,0.0491,1.2280,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3264,0.0,1.2852,-0.0136,False,False,False,2.0245,4.7930,1.9407,-1.9356,-1.5631,0.1790,-0.0422,-0.0689,-0.0284,-0.0509,-0.0110,-0.0690,0.4056,-0.3238,0.3534,0.1111,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0429,-0.0695,-0.0297,-0.0518,-0.0108,-0.0690,-2.1218,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3265,0.0,1.2864,-0.0262,False,False,False,2.0246,4.7939,1.9411,-1.9356,-1.5633,0.1798,0.0573,0.1488,0.0611,0.0681,0.0002,0.1365,0.3256,-0.3241,0.3552,0.1122,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0294,0.0768,0.0316,0.0349,-0.0001,0.0705,-2.6400,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3266,0.0,1.2859,-0.0116,False,False,False,2.0255,4.7956,1.9420,-1.9349,-1.5626,0.1811,0.0119,-0.0674,0.0043,-0.0304,0.0648,-0.0641,0.3456,-0.3240,0.3543,0.1136,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0128,-0.0624,0.0052,-0.0295,0.0648,-0.0622,2.7845,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3267,0.0,1.2859,-0.0118,False,False,False,2.0255,4.7956,1.9420,-1.9349,-1.5626,0.1811,0.0119,-0.0674,0.0043,-0.0304,0.0648,-0.0641,0.3456,-0.3240,0.3543,0.1136,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0609,-0.0152,0.0265,-0.0240,-0.0642,0.0377,2.8820,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3268,0.0,1.2859,-0.0127,False,False,False,2.0255,4.7956,1.9420,-1.9349,-1.5626,0.1811,0.0119,-0.0674,0.0043,-0.0304,0.0648,-0.0641,0.3456,-0.3240,0.3543,0.1136,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0732,-0.0516,-0.0475,0.0761,0.0137,0.0542,-2.5283,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3269,0.0,1.2864,-0.0550,False,False,False,2.0191,4.7898,1.9378,-1.9285,-1.5603,0.1849,-0.2527,-0.1727,-0.1638,0.2636,0.0428,0.1906,0.2694,-0.3245,0.3543,0.1138,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0308,-0.0521,0.0251,0.0540,0.0386,-0.0458,-2.1027,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3270,0.0,1.2863,-0.0208,False,False,False,2.0152,4.7862,1.9366,-1.9239,-1.5586,0.1858,-0.0514,-0.0937,0.0519,0.0966,0.0725,-0.0913,0.2183,-0.3218,0.3576,0.1222,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0698,0.0167,0.0702,-0.0046,-0.0507,-0.0087,0.0171,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3271,0.0,1.2863,-0.0233,False,False,False,2.0152,4.7862,1.9366,-1.9239,-1.5586,0.1858,-0.0514,-0.0937,0.0519,0.0966,0.0725,-0.0913,0.2183,-0.3218,0.3576,0.1222,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0482,0.0210,-0.0528,-0.0378,0.0539,-0.0326,0.2313,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3272,0.0,1.2855,-0.0111,False,False,False,2.0140,4.7850,1.9368,-1.9229,-1.5571,0.1842,-0.0475,0.0223,-0.0536,-0.0392,0.0529,-0.0313,0.2497,-0.3213,0.3569,0.1223,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0070,-0.0365,-0.0396,0.0562,-0.0523,-0.0654,2.4425,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3273,0.0,1.2855,-0.0113,False,False,False,2.0113,4.7844,1.9332,-1.9243,-1.5573,0.1832,-0.1050,0.0020,-0.0948,-0.1515,0.0243,0.0964,0.3761,-0.3213,0.3569,0.1223,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0554,0.0003,-0.0507,-0.0786,0.0118,0.0495,0.8140,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3274,0.0,1.2854,-0.0224,False,False,False,2.0113,4.7844,1.9332,-1.9243,-1.5573,0.1832,-0.1050,0.0020,-0.0948,-0.1515,0.0243,0.0964,0.3761,-0.3210,0.3576,0.1196,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0639,-0.0192,-0.0733,-0.0296,0.0157,0.0111,0.7294,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3275,0.0,1.2874,-0.0125,False,False,False,2.0091,4.7843,1.9312,-1.9268,-1.5568,0.1846,-0.0621,-0.0192,-0.0720,-0.0273,0.0153,0.0097,0.4086,-0.3212,0.3614,0.1196,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0692,0.0747,0.0415,0.0596,-0.0295,-0.0675,2.3360,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3276,0.0,1.2874,-0.0106,False,False,False,2.0080,4.7841,1.9302,-1.9268,-1.5557,0.1856,0.0054,0.0216,0.0428,0.0478,0.0725,0.0756,0.3831,-0.3212,0.3614,0.1196,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0042,0.0212,0.0414,0.0473,0.0728,0.0758,-1.2714,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3277,0.0,1.2874,-0.0131,False,False,False,2.0080,4.7841,1.9302,-1.9268,-1.5557,0.1856,0.0054,0.0216,0.0428,0.0478,0.0725,0.0756,0.3831,-0.3212,0.3614,0.1196,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0128,0.0150,0.0162,-0.0312,-0.0375,-0.0055,-1.7697,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3278,0.0,1.2876,-0.0091,False,False,False,2.0088,4.7861,1.9316,-1.9276,-1.5572,0.1868,-0.0038,0.0780,-0.0272,0.0078,-0.0665,0.0162,0.3087,-0.3210,0.3618,0.1219,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0034,0.0784,-0.0268,0.0069,-0.0675,0.0160,-0.4874,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3279,0.0,1.2876,-0.0117,False,False,False,2.0088,4.7861,1.9316,-1.9276,-1.5572,0.1868,-0.0038,0.0780,-0.0272,0.0078,-0.0665,0.0162,0.3087,-0.3210,0.3618,0.1219,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0709,0.0090,-0.0544,0.0670,-0.0115,-0.0286,0.6320,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3280,0.0,1.2876,-0.0069,False,False,False,2.0085,4.7877,1.9309,-1.9279,-1.5586,0.1872,-0.0208,0.0004,-0.0176,-0.0396,-0.0154,0.0090,0.3410,-0.3210,0.3618,0.1219,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0209,0.0025,-0.0181,-0.0394,-0.0167,0.0093,0.5184,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3281,0.0,1.2876,-0.0068,False,False,False,2.0085,4.7877,1.9309,-1.9279,-1.5586,0.1872,-0.0208,0.0004,-0.0176,-0.0396,-0.0154,0.0090,0.3410,-0.3210,0.3618,0.1219,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0736,0.0628,0.0623,0.0322,-0.0631,-0.0588,-2.4961,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3282,0.0,1.2876,-0.0359,False,False,False,2.0103,4.7895,1.9324,-1.9277,-1.5607,0.1856,0.1405,0.1193,0.1189,0.0627,-0.1193,-0.1121,0.2935,-0.3206,0.3628,0.1208,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0158,0.0397,0.0404,0.0189,0.0573,0.0633,0.6448,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3283,0.0,1.2876,-0.0167,False,False,False,2.0110,4.7889,1.9326,-1.9282,-1.5603,0.1849,0.0697,-0.0689,0.0116,-0.0554,0.0468,-0.0769,0.3177,-0.3206,0.3628,0.1208,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0697,-0.0688,0.0116,-0.0554,0.0468,-0.0769,-0.4681,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3284,0.0,1.2869,-0.0070,False,False,False,2.0120,4.7876,1.9329,-1.9298,-1.5593,0.1830,-0.0355,0.0062,0.0066,-0.0548,0.0120,-0.0380,0.2893,-0.3208,0.3611,0.1199,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0339,0.0043,0.0068,-0.0559,0.0129,-0.0394,-1.8969,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3285,0.0,1.2869,-0.0063,False,False,False,2.0120,4.7876,1.9329,-1.9298,-1.5593,0.1830,-0.0355,0.0062,0.0066,-0.0548,0.0120,-0.0380,0.2893,-0.3208,0.3611,0.1199,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0709,0.0316,0.0542,0.0783,-0.0533,-0.0066,0.7799,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3286,0.0,1.2879,-0.0291,False,False,False,2.0092,4.7886,1.9345,-1.9286,-1.5606,0.1821,-0.1334,0.0598,0.1027,0.1508,-0.1017,-0.0112,0.3340,-0.3215,0.3615,0.1213,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0298,-0.0463,0.0331,0.0563,-0.0174,0.0342,-0.2263,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3287,0.0,1.2836,-0.0080,False,False,False,2.0070,4.7891,1.9364,-1.9259,-1.5622,0.1823,-0.0274,-0.0485,0.0314,0.0542,-0.0159,0.0343,0.3545,-0.3178,0.3602,0.1167,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0660,0.0786,0.0109,-0.0746,0.0643,-0.0071,-1.7709,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3288,0.0,1.2836,-0.0222,False,False,False,2.0070,4.7877,1.9377,-1.9241,-1.5632,0.1837,0.0491,-0.0484,0.0791,0.0725,-0.0727,0.0773,0.3779,-0.3178,0.3602,0.1167,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0486,-0.0494,0.0797,0.0736,-0.0730,0.0779,0.5565,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3289,0.0,1.2799,-0.0074,False,False,False,2.0090,4.7857,1.9418,-1.9215,-1.5669,0.1875,-0.0336,0.0201,0.0329,-0.0675,-0.0367,0.0202,0.3831,-0.3158,0.3565,0.1145,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0318,0.0188,0.0354,-0.0656,-0.0387,0.0223,-2.4610,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3290,0.0,1.2799,-0.0124,False,False,False,2.0083,4.7861,1.9424,-1.9227,-1.5676,0.1879,-0.0634,0.0383,0.0629,-0.1283,-0.0697,0.0383,0.3631,-0.3158,0.3565,0.1145,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0013,-0.0442,-0.0008,-0.0087,0.0009,-0.0477,2.6084,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3291,0.0,1.2799,-0.0055,False,False,False,2.0083,4.7856,1.9424,-1.9228,-1.5676,0.1874,-0.0006,-0.0446,-0.0014,-0.0074,0.0016,-0.0480,0.4031,-0.3158,0.3565,0.1145,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0071,0.0435,-0.0125,0.0500,0.0564,-0.0201,-2.4606,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3292,0.0,1.2797,-0.0084,False,False,False,2.0084,4.7861,1.9422,-1.9223,-1.5671,0.1872,0.0071,0.0440,-0.0125,0.0500,0.0564,-0.0197,0.3671,-0.3152,0.3571,0.1140,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0679,0.0578,0.0536,-0.0723,0.0570,-0.0624,-2.9127,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3293,0.0,1.2805,-0.0496,False,False,False,2.0122,4.7893,1.9453,-1.9264,-1.5639,0.1837,0.1837,0.1555,0.1457,-0.1973,0.1528,-0.1687,0.2871,-0.3165,0.3562,0.1158,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0541,-0.0071,0.0267,0.0034,-0.0736,-0.0333,2.1511,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3294,0.0,1.2805,-0.0632,False,False,False,2.0145,4.7913,1.9471,-1.9289,-1.5620,0.1816,0.2332,0.1973,0.1849,-0.2504,0.1940,-0.2141,0.2671,-0.3165,0.3562,0.1158,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0559,0.0473,0.0149,0.0672,0.0364,0.0357,-2.9150,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3295,0.0,1.2805,-0.0230,False,False,False,2.0163,4.7922,1.9471,-1.9263,-1.5636,0.1819,0.1469,0.0146,-0.0160,0.1272,-0.1338,-0.0016,0.3504,-0.3165,0.3562,0.1158,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0767,0.0081,-0.0083,0.0676,-0.0700,-0.0005,2.5201,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3296,0.0,1.2810,-0.0168,False,False,False,2.0188,4.7920,1.9463,-1.9249,-1.5660,0.1827,0.0383,-0.0326,-0.0536,-0.0442,-0.0475,0.0782,0.4102,-0.3186,0.3539,0.1133,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0410,-0.0324,-0.0539,-0.0424,-0.0494,0.0782,-1.6941,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3297,0.0,1.2798,-0.0212,False,False,False,2.0206,4.7905,1.9438,-1.9270,-1.5682,0.1863,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.4689,-0.3186,0.3519,0.1095,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0404,-0.0060,0.0409,0.0564,0.0501,0.0519,3.1098,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3298,0.0,1.2798,0.0000,False,False,False,2.0206,4.7905,1.9438,-1.9270,-1.5682,0.1863,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.4689,-0.3186,0.3519,0.1095,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0650,0.0451,-0.0633,0.0517,-0.0006,-0.0638,2.6367,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3299,0.0,1.2811,0.0000,False,False,False,2.0175,4.7932,1.9414,-1.9238,-1.5679,0.1829,0.0239,0.0248,0.0738,-0.0272,-0.0105,-0.0255,0.5316,-0.3196,0.3528,0.1091,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0213,0.0262,0.0720,-0.0258,-0.0105,-0.0273,-0.5890,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3300,0.0,1.2809,0.0000,False,False,False,2.0179,4.7937,1.9428,-1.9243,-1.5681,0.1824,0.0445,0.0473,0.1401,-0.0516,-0.0200,-0.0485,0.5116,-0.3185,0.3546,0.1081,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0660,-0.0636,0.0307,0.0743,-0.0420,0.0775,-0.0744,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3301,0.0,1.2809,0.0000,False,False,False,2.0179,4.7937,1.9428,-1.9243,-1.5681,0.1824,0.0445,0.0473,0.1401,-0.0516,-0.0200,-0.0485,0.5116,-0.3185,0.3546,0.1081,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0168,-0.0678,-0.0184,-0.0356,-0.0595,-0.0444,-1.8839,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3302,0.0,1.2809,0.0000,False,False,False,2.0179,4.7937,1.9429,-1.9243,-1.5681,0.1824,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.4795,-0.3185,0.3546,0.1081,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0402,0.0695,0.0701,-0.0640,-0.0415,0.0702,-2.8425,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3303,0.0,1.2806,0.0000,False,False,False,2.0156,4.7971,1.9465,-1.9277,-1.5715,0.1858,0.0030,-0.0259,-0.0139,0.0525,-0.0557,-0.0111,0.4014,-0.3183,0.3541,0.1091,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0019,-0.0202,-0.0118,0.0508,-0.0568,-0.0092,0.7451,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3304,0.0,1.2790,0.0000,False,False,False,2.0156,4.7966,1.9462,-1.9267,-1.5726,0.1856,0.0057,-0.0454,-0.0262,0.0998,-0.1059,-0.0210,0.4107,-0.3165,0.3544,0.1076,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0036,-0.0018,-0.0673,-0.0558,0.0668,-0.0776,2.8690,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3305,0.0,1.2790,0.0000,False,False,False,2.0156,4.7966,1.9462,-1.9267,-1.5726,0.1856,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.4507,-0.3165,0.3544,0.1076,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0523,-0.0171,0.0437,-0.0169,0.0623,-0.0387,2.1882,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3306,0.0,1.2790,0.0000,False,False,False,2.0161,4.7965,1.9467,-1.9269,-1.5719,0.1852,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.4905,-0.3165,0.3544,0.1076,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0020,-0.0052,-0.0721,-0.0419,-0.0579,0.0499,1.8144,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
3307,0.0,1.2783,0.0000,False,False,False,2.0162,4.7963,1.9446,-1.9281,-1.5736,0.1867,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5132,-0.3162,0.3538,0.1057,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0173,0.0050,0.0630,0.0735,-0.0420,-0.0631,-1.2163,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3308,0.0,1.2786,0.0000,False,False,False,2.0157,4.7965,1.9464,-1.9259,-1.5748,0.1848,-0.0330,0.0097,0.1224,0.1412,-0.0777,-0.1217,0.4732,-0.3159,0.3548,0.1059,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0737,-0.0427,0.0351,-0.0159,0.0434,0.0179,-2.4334,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3309,0.0,1.2786,0.0000,False,False,False,2.0152,4.7966,1.9482,-1.9239,-1.5759,0.1831,-0.0470,0.0139,0.1746,0.2013,-0.1108,-0.1736,0.4532,-0.3159,0.3548,0.1059,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0081,0.0184,-0.0036,0.0243,0.0217,-0.0746,-1.1936,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3310,0.0,1.2786,0.0000,False,False,False,2.0151,4.7968,1.9482,-1.9237,-1.5757,0.1824,-0.0081,0.0184,-0.0037,0.0243,0.0217,-0.0746,0.3980,-0.3159,0.3548,0.1059,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0279,-0.0630,-0.0467,0.0388,0.0719,0.0533,-2.4776,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3311,0.0,1.2764,0.0000,False,False,False,2.0149,4.7962,1.9478,-1.9233,-1.5750,0.1829,-0.0278,-0.0632,-0.0466,0.0386,0.0717,0.0541,0.3580,-0.3142,0.3532,0.1066,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0696,-0.0481,0.0747,-0.0627,-0.0587,-0.0023,-1.1570,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3312,0.0,1.2771,0.0000,False,False,False,2.0123,4.7936,1.9491,-1.9244,-1.5754,0.1838,-0.1313,-0.0886,0.1435,-0.1206,-0.1141,-0.0063,0.3149,-0.3143,0.3539,0.1105,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,0.0217,0.0319,-0.0746,-0.0212,0.0793,0.0494,-2.4982,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3313,0.0,1.2771,0.0000,False,False,False,2.0107,4.7926,1.9503,-1.9263,-1.5762,0.1842,0.0237,0.0332,-0.0766,-0.0195,0.0810,0.0495,0.2687,-0.3143,0.3539,0.1105,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0725,-0.0256,-0.0703,0.0524,-0.0387,-0.0239,-0.8323,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
3314,0.0,1.2771,0.0000,False,False,False,2.0107,4.7926,1.9503,-1.9263,-1.5762,0.1842,0.0237,0.0332,-0.0766,-0.0195,0.0810,0.0495,0.2687,-0.3143,0.3539,0.1105,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,-0.0575,-0.0755,0.0036,0.0674,0.0059,-0.0393,0.7802,grasp,0.8020,-0.2600,0.0213,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
